file,type,id,display name,meta id,annotation,annotation label,match score,existing,UPDATE ANNOTATION
e_coli_core.xml,genes,G_b3731,atpC,G_b3731,947979,acpT,1,0,ignore
e_coli_core.xml,genes,G_b3731,atpC,G_b3731,948245,atpC,1,1,keep
e_coli_core.xml,genes,G_b3731,atpC,G_b3731,948575,actP,1,0,ignore
e_coli_core.xml,genes,G_b3732,atpD,G_b3732,945876,patD,1,0,ignore
e_coli_core.xml,genes,G_b3732,atpD,G_b3732,947436,dtpA,1,0,ignore
e_coli_core.xml,genes,G_b3732,atpD,G_b3732,948244,atpD,1,1,keep
e_coli_core.xml,genes,G_b0720,gltA,G_b0720,945323,gltA,1,1,keep
e_coli_core.xml,genes,G_b0720,gltA,G_b0720,945357,galT,1,0,ignore
e_coli_core.xml,genes,G_b0733,cydA,G_b0733,944837,yadC,1,0,ignore
e_coli_core.xml,genes,G_b0733,cydA,G_b0733,945341,cydA,1,1,keep
e_coli_core.xml,genes,G_b0733,cydA,G_b0733,945515,ycaD,1,0,ignore
e_coli_core.xml,genes,G_b0733,cydA,G_b0733,945806,hofC,1,0,ignore
e_coli_core.xml,genes,G_b0733,cydA,G_b0733,945986,ydcA,1,0,ignore
e_coli_core.xml,genes,G_b0733,cydA,G_b0733,947504,rcbA,1,0,ignore
e_coli_core.xml,genes,G_b0734,cydB,G_b0734,945213,cstA,1,0,ignore
e_coli_core.xml,genes,G_b0734,cydB,G_b0734,945347,cydB,1,1,keep
e_coli_core.xml,genes,G_b0734,cydB,G_b0734,945547,cmoM,1,0,ignore
e_coli_core.xml,genes,G_b0734,cydB,G_b0734,945980,pdxI,1,0,ignore
e_coli_core.xml,genes,G_b0734,cydB,G_b0734,946500,efeB,1,0,ignore
e_coli_core.xml,genes,G_b0734,cydB,G_b0734,2847727,hokB,1,0,ignore
e_coli_core.xml,genes,G_b0979,cbdB,G_b0979,947547,appB,1,1,keep
e_coli_core.xml,genes,G_b0978,cbdA,G_b0978,945585,appC,1,1,keep
e_coli_core.xml,genes,G_b0978,cbdA,G_b0978,947693,dacB,1,0,ignore
e_coli_core.xml,genes,G_b0978,cbdA,G_b0978,948654,cadB,1,0,ignore
e_coli_core.xml,genes,G_b0978,cbdA,G_b0978,948765,bdcA,1,0,ignore
e_coli_core.xml,genes,G_b3603,lldP,G_b3603,948114,lldP,1,1,keep
e_coli_core.xml,genes,G_b2975,glcA,G_b2975,945651,ptsG,1,0,ignore
e_coli_core.xml,genes,G_b2975,glcA,G_b2975,947259,glcA,1,1,keep
e_coli_core.xml,genes,G_b2779,eno,G_b2779,945032,eno,1,1,keep
e_coli_core.xml,genes,G_b2925,fbaA,G_b2925,945568,fabA,1,0,ignore
e_coli_core.xml,genes,G_b2925,fbaA,G_b2925,947415,fbaA,1,1,keep
e_coli_core.xml,genes,G_b1773,ydjI,G_b1773,946189,ydiJ,1,0,ignore
e_coli_core.xml,genes,G_b1773,ydjI,G_b1773,946291,ydjI,1,1,keep
e_coli_core.xml,genes,G_b1773,ydjI,G_b1773,948188,yidJ,1,0,ignore
e_coli_core.xml,genes,G_b1773,ydjI,G_b1773,948459,yijD,1,0,ignore
e_coli_core.xml,genes,G_b1773,ydjI,G_b1773,948648,yjdI,1,0,ignore
e_coli_core.xml,genes,G_b1773,ydjI,G_b1773,948851,iraD,1,0,ignore
e_coli_core.xml,genes,G_b2097,fbaB,G_b2097,946632,fbaB,1,1,keep
e_coli_core.xml,genes,G_b2097,fbaB,G_b2097,946799,fabB,1,0,ignore
e_coli_core.xml,genes,G_b3925,glpX,G_b3925,948424,glpX,1,1,keep
e_coli_core.xml,genes,G_b4232,fbp,G_b4232,948753,fbp,1,1,keep
e_coli_core.xml,genes,G_b2492,focB,G_b2492,949032,focB,1,1,keep
e_coli_core.xml,genes,G_b0904,focA,G_b0904,945513,focA,1,1,keep
e_coli_core.xml,genes,G_b4152,frdC,G_b4152,948680,frdC,1,1,keep
e_coli_core.xml,genes,G_b4154,frdA,G_b4154,946298,fdrA,1,0,ignore
e_coli_core.xml,genes,G_b4154,frdA,G_b4154,948134,rfaD,1,0,ignore
e_coli_core.xml,genes,G_b4154,frdA,G_b4154,948652,fadR,1,0,ignore
e_coli_core.xml,genes,G_b4154,frdA,G_b4154,948667,frdA,1,1,keep
e_coli_core.xml,genes,G_b4153,frdB,G_b4153,947117,rfbD,1,0,ignore
e_coli_core.xml,genes,G_b4153,frdB,G_b4153,947482,rfbC,1,0,ignore
e_coli_core.xml,genes,G_b4153,frdB,G_b4153,948666,frdB,1,1,keep
e_coli_core.xml,genes,G_b4151,frdD,G_b4151,948668,frdD,1,1,keep
e_coli_core.xml,genes,G_b1819,manZ,G_b1819,946342,manZ,1,1,keep
e_coli_core.xml,genes,G_b1817,manX,G_b1817,946334,manX,1,1,keep
e_coli_core.xml,genes,G_b2416,ptsI,G_b2416,946879,ptsI,1,1,keep
e_coli_core.xml,genes,G_b2415,ptsH,G_b2415,946886,ptsH,1,1,keep
e_coli_core.xml,genes,G_b1818,manY,G_b1818,946332,manY,1,1,keep
e_coli_core.xml,genes,G_b1818,manY,G_b1818,38094956,ynaM,1,0,ignore
e_coli_core.xml,genes,G_b1611,fumC,G_b1611,946147,fumC,1,1,keep
e_coli_core.xml,genes,G_b4122,fumB,G_b4122,948642,fumB,1,1,keep
e_coli_core.xml,genes,G_b1612,fumA,G_b1612,946826,fumA,1,1,keep
e_coli_core.xml,genes,G_b3528,dctA,G_b3528,947291,tcdA,1,0,ignore
e_coli_core.xml,genes,G_b3528,dctA,G_b3528,947494,tdcA,1,0,ignore
e_coli_core.xml,genes,G_b3528,dctA,G_b3528,948039,dctA,1,1,keep
e_coli_core.xml,genes,G_b1852,zwf,G_b1852,946370,zwf,1,1,keep
e_coli_core.xml,genes,G_b1779,gapA,G_b1779,944772,apaG,1,0,ignore
e_coli_core.xml,genes,G_b1779,gapA,G_b1779,945596,pgaA,1,0,ignore
e_coli_core.xml,genes,G_b1779,gapA,G_b1779,946263,paaG,1,0,ignore
e_coli_core.xml,genes,G_b1779,gapA,G_b1779,947679,gapA,1,1,keep
e_coli_core.xml,genes,G_b1101,ptsG,G_b1101,945651,ptsG,1,1,keep
e_coli_core.xml,genes,G_b2417,crr,G_b2417,946880,crr,1,1,keep
e_coli_core.xml,genes,G_b1621,malX,G_b1621,946009,malX,1,1,keep
e_coli_core.xml,genes,G_b1297,puuA,G_b1297,946202,puuA,1,1,keep
e_coli_core.xml,genes,G_b3870,glnA,G_b3870,948370,glnA,1,1,keep
e_coli_core.xml,genes,G_b0809,glnQ,G_b0809,945435,glnQ,1,1,keep
e_coli_core.xml,genes,G_b0811,glnH,G_b0811,944872,glnH,1,1,keep
e_coli_core.xml,genes,G_b0810,glnP,G_b0810,945621,glnP,1,1,keep
e_coli_core.xml,genes,G_b1761,gdhA,G_b1761,946802,gdhA,1,1,keep
e_coli_core.xml,genes,G_b1524,glsB,G_b1524,944973,glsB,1,1,keep
e_coli_core.xml,genes,G_b1524,glsB,G_b1524,948236,bglF,1,0,ignore
e_coli_core.xml,genes,G_b0485,glsA,G_b0485,946187,glsA,1,1,keep
e_coli_core.xml,genes,G_b0485,glsA,G_b0485,949043,galS,1,0,ignore
e_coli_core.xml,genes,G_b1812,pabB,G_b1812,946337,pabB,1,1,keep
e_coli_core.xml,genes,G_b1812,pabB,G_b1812,947111,abpB,1,0,ignore
e_coli_core.xml,genes,G_b3213,gltD,G_b3213,947723,gltD,1,1,keep
e_coli_core.xml,genes,G_b3212,gltB,G_b3212,947724,gltB,1,1,keep
e_coli_core.xml,genes,G_b4077,gltP,G_b4077,945324,lptG,1,0,ignore
e_coli_core.xml,genes,G_b4077,gltP,G_b4077,946704,glpT,1,0,ignore
e_coli_core.xml,genes,G_b4077,gltP,G_b4077,948591,gltP,1,1,keep
e_coli_core.xml,genes,G_b2029,gnd,G_b2029,946554,gnd,1,1,keep
e_coli_core.xml,genes,G_b0875,aqpZ,G_b0875,945497,aqpZ,1,1,keep
e_coli_core.xml,genes,G_b1136,icd,G_b1136,945702,icd,1,1,keep
e_coli_core.xml,genes,G_b4015,aceA,G_b4015,948517,aceA,1,1,keep
e_coli_core.xml,genes,G_b1380,ldhA,G_b1380,945748,dhaL,1,0,ignore
e_coli_core.xml,genes,G_b1380,ldhA,G_b1380,946315,ldhA,1,1,keep
e_coli_core.xml,genes,G_b1380,ldhA,G_b1380,947003,puuC,1,0,ignore
e_coli_core.xml,genes,G_b2133,dld,G_b2133,946324,ddlB,1,0,ignore
e_coli_core.xml,genes,G_b2133,dld,G_b2133,946653,dld,1,1,keep
e_coli_core.xml,genes,G_b4014,aceB,G_b4014,946510,cbeA,1,0,ignore
e_coli_core.xml,genes,G_b4014,aceB,G_b4014,948512,aceB,1,1,keep
e_coli_core.xml,genes,G_b2976,glcB,G_b2976,948235,bglG,1,0,ignore
e_coli_core.xml,genes,G_b2976,glcB,G_b2976,948857,glcB,1,1,keep
e_coli_core.xml,genes,G_b3236,mdh,G_b3236,947854,mdh,1,1,keep
e_coli_core.xml,genes,G_b1479,maeA,G_b1479,946031,maeA,1,1,keep
e_coli_core.xml,genes,G_b1479,maeA,G_b1479,946081,eamA,1,0,ignore
e_coli_core.xml,genes,G_b2463,maeB,G_b2463,945583,bamE,1,0,ignore
e_coli_core.xml,genes,G_b2463,maeB,G_b2463,946947,maeB,1,1,keep
e_coli_core.xml,genes,G_b2463,maeB,G_b2463,947065,eamB,1,0,ignore
e_coli_core.xml,genes,G_b2281,nuoI,G_b2281,946757,nuoI,1,1,keep
e_coli_core.xml,genes,G_b2277,nuoM,G_b2277,947731,nuoM,1,1,keep
e_coli_core.xml,genes,G_b2280,nuoJ,G_b2280,946756,nuoJ,1,1,keep
e_coli_core.xml,genes,G_b2286,nuoC,G_b2286,946759,nuoC,1,1,keep
e_coli_core.xml,genes,G_b2287,nuoB,G_b2287,946738,nuoB,1,1,keep
e_coli_core.xml,genes,G_b2284,nuoF,G_b2284,946753,nuoF,1,1,keep
e_coli_core.xml,genes,G_b2276,nuoN,G_b2276,945136,nuoN,1,1,keep
e_coli_core.xml,genes,G_b2282,nuoH,G_b2282,946761,nuoH,1,1,keep
e_coli_core.xml,genes,G_b2279,nuoK,G_b2279,947580,nuoK,1,1,keep
e_coli_core.xml,genes,G_b2283,nuoG,G_b2283,946762,nuoG,1,1,keep
e_coli_core.xml,genes,G_b2285,nuoE,G_b2285,946746,nuoE,1,1,keep
e_coli_core.xml,genes,G_b2288,nuoA,G_b2288,946764,nuoA,1,1,keep
e_coli_core.xml,genes,G_b2288,nuoA,G_b2288,947731,nuoM,1,0,ignore
e_coli_core.xml,genes,G_b2278,nuoL,G_b2278,945540,nuoL,1,1,keep
e_coli_core.xml,genes,G_b1603,pntA,G_b1603,946383,nudB,1,0,ignore
e_coli_core.xml,genes,G_b1603,pntA,G_b1603,946628,pntA,1,1,keep
e_coli_core.xml,genes,G_b1603,pntA,G_b1603,948220,tnaB,1,0,ignore
e_coli_core.xml,genes,G_b3962,sthA,G_b3962,948461,sthA,1,1,keep
e_coli_core.xml,genes,G_b1602,pntB,G_b1602,944942,insQ,1,0,ignore
e_coli_core.xml,genes,G_b1602,pntB,G_b1602,946144,pntB,1,1,keep
e_coli_core.xml,genes,G_b0451,amtB,G_b0451,945084,amtB,1,1,keep
e_coli_core.xml,genes,G_b0451,amtB,G_b0451,948742,tamB,1,0,ignore
e_coli_core.xml,genes,G_b0451,amtB,G_b0451,948759,ecpA,1,0,ignore
e_coli_core.xml,genes,G_b0114,aceE,G_b0114,944834,aceE,1,1,keep
e_coli_core.xml,genes,G_b0115,aceF,G_b0115,944794,aceF,1,1,keep
e_coli_core.xml,genes,G_b0115,aceF,G_b0115,946427,fecA,1,0,ignore
e_coli_core.xml,genes,G_b0115,aceF,G_b0115,947469,yghF,1,0,ignore
e_coli_core.xml,genes,G_b3916,pfkA,G_b3916,947850,fkpA,1,0,ignore
e_coli_core.xml,genes,G_b3916,pfkA,G_b3916,948412,pfkA,1,1,keep
e_coli_core.xml,genes,G_b1723,pfkB,G_b1723,944807,fkpB,1,0,ignore
e_coli_core.xml,genes,G_b1723,pfkB,G_b1723,946230,pfkB,1,1,keep
e_coli_core.xml,genes,G_b3114,tdcE,G_b3114,947623,tdcE,1,1,keep
e_coli_core.xml,genes,G_b2579,grcA,G_b2579,947068,grcA,1,1,keep
e_coli_core.xml,genes,G_b2579,grcA,G_b2579,948455,argC,1,0,ignore
e_coli_core.xml,genes,G_b3951,pflD,G_b3951,948454,pflD,1,1,keep
e_coli_core.xml,genes,G_b0902,pflA,G_b0902,945517,pflA,1,1,keep
e_coli_core.xml,genes,G_b0902,pflA,G_b0902,946464,fliR,1,0,ignore
e_coli_core.xml,genes,G_b3952,pflC,G_b3952,948453,pflC,1,1,keep
e_coli_core.xml,genes,G_b0903,pflB,G_b0903,945514,pflB,1,1,keep
e_coli_core.xml,genes,G_b4025,pgi,G_b4025,946186,hyi,1,0,ignore
e_coli_core.xml,genes,G_b4025,pgi,G_b4025,948535,pgi,1,1,keep
e_coli_core.xml,genes,G_b2926,pgk,G_b2926,947414,pgk,1,1,keep
e_coli_core.xml,genes,G_b0767,pgl,G_b0767,946398,pgl,1,1,keep
e_coli_core.xml,genes,G_b3612,gpmM,G_b3612,948130,gpmM,1,1,keep
e_coli_core.xml,genes,G_b4395,ytjC,G_b4395,945895,ycjT,1,0,ignore
e_coli_core.xml,genes,G_b4395,ytjC,G_b4395,948596,alsK,1,0,ignore
e_coli_core.xml,genes,G_b4395,ytjC,G_b4395,948833,tcyJ,1,0,ignore
e_coli_core.xml,genes,G_b4395,ytjC,G_b4395,948918,ytjC,1,1,keep
e_coli_core.xml,genes,G_b0755,gpmA,G_b0755,945068,gpmA,1,1,keep
e_coli_core.xml,genes,G_b0755,gpmA,G_b0755,946438,ampG,1,0,ignore
e_coli_core.xml,genes,G_b3493,pitA,G_b3493,948009,pitA,1,1,keep
e_coli_core.xml,genes,G_b3493,pitA,G_b3493,948251,atpI,1,0,ignore
e_coli_core.xml,genes,G_b3493,pitA,G_b3493,948409,tpiA,1,0,ignore
e_coli_core.xml,genes,G_b2987,pitB,G_b2987,947475,pitB,1,1,keep
e_coli_core.xml,genes,G_b3956,ppc,G_b3956,948457,ppc,1,1,keep
e_coli_core.xml,genes,G_b3403,pck,G_b3403,945667,pck,1,1,keep
e_coli_core.xml,genes,G_b1702,ppsA,G_b1702,945887,pspA,1,0,ignore
e_coli_core.xml,genes,G_b1702,ppsA,G_b1702,946209,ppsA,1,1,keep
e_coli_core.xml,genes,G_b1702,ppsA,G_b1702,946281,sppA,1,0,ignore
e_coli_core.xml,genes,G_b1702,ppsA,G_b1702,947519,nudF,1,0,ignore
e_coli_core.xml,genes,G_b2297,pta,G_b2297,945113,apt,1,0,ignore
e_coli_core.xml,genes,G_b2297,pta,G_b2297,946397,tap,1,0,ignore
e_coli_core.xml,genes,G_b2297,pta,G_b2297,946778,pta,1,1,keep
e_coli_core.xml,genes,G_b2297,pta,G_b2297,947120,patA,1,0,ignore
e_coli_core.xml,genes,G_b2458,eutD,G_b2458,946940,eutD,1,1,keep
e_coli_core.xml,genes,G_b1676,pykF,G_b1676,946179,pykF,1,1,keep
e_coli_core.xml,genes,G_b1854,pykA,G_b1854,946527,pykA,1,1,keep
e_coli_core.xml,genes,G_b3386,rpe,G_b3386,947896,rpe,1,1,keep
e_coli_core.xml,genes,G_b3386,rpe,G_b3386,948292,rep,1,0,ignore
e_coli_core.xml,genes,G_b4301,sgcE,G_b4301,945711,csgE,1,0,ignore
e_coli_core.xml,genes,G_b4301,sgcE,G_b4301,947720,secG,1,0,ignore
e_coli_core.xml,genes,G_b4301,sgcE,G_b4301,948829,sgcE,1,1,keep
e_coli_core.xml,genes,G_b2914,rpiA,G_b2914,946902,iprA,1,0,ignore
e_coli_core.xml,genes,G_b2914,rpiA,G_b2914,947407,rpiA,1,1,keep
e_coli_core.xml,genes,G_b2914,rpiA,G_b2914,947709,iraP,1,0,ignore
e_coli_core.xml,genes,G_b2914,rpiA,G_b2914,948426,priA,1,0,ignore
e_coli_core.xml,genes,G_b4090,rpiB,G_b4090,948602,rpiB,1,1,keep
e_coli_core.xml,genes,G_b4090,rpiB,G_b4090,948722,priB,1,0,ignore
e_coli_core.xml,genes,G_b0721,sdhC,G_b0721,945253,djlC,1,0,ignore
e_coli_core.xml,genes,G_b0721,sdhC,G_b0721,945316,sdhC,1,1,keep
e_coli_core.xml,genes,G_b0722,sdhD,G_b0722,945322,sdhD,1,1,keep
e_coli_core.xml,genes,G_b0724,sdhB,G_b0724,945300,sdhB,1,1,keep
e_coli_core.xml,genes,G_b0723,sdhA,G_b0723,945402,sdhA,1,1,keep
e_coli_core.xml,genes,G_b0729,sucD,G_b0729,945314,sucD,1,1,keep
e_coli_core.xml,genes,G_b0729,sucD,G_b0729,945458,dusC,1,0,ignore
e_coli_core.xml,genes,G_b0729,sucD,G_b0729,948639,dcuS,1,0,ignore
e_coli_core.xml,genes,G_b0728,sucC,G_b0728,945312,sucC,1,1,keep
e_coli_core.xml,genes,G_b0728,sucC,G_b0728,946288,cusC,1,0,ignore
e_coli_core.xml,genes,G_b0008,talB,G_b0008,944748,talB,1,1,keep
e_coli_core.xml,genes,G_b2464,talA,G_b2464,944955,ltaE,1,0,ignore
e_coli_core.xml,genes,G_b2464,talA,G_b2464,947006,talA,1,1,keep
e_coli_core.xml,genes,G_b2465,tktB,G_b2465,945865,tktB,1,1,keep
e_coli_core.xml,genes,G_b2935,tktA,G_b2935,947420,tktA,1,1,keep
e_coli_core.xml,genes,G_b3919,tpiA,G_b3919,948009,pitA,1,0,ignore
e_coli_core.xml,genes,G_b3919,tpiA,G_b3919,948251,atpI,1,0,ignore
e_coli_core.xml,genes,G_b3919,tpiA,G_b3919,948409,tpiA,1,1,keep
